"region";"anio";"sector";"pib";"origen";"sector2";"pobla";"pob_hat"
"Biobio";1908;"Agrario";50047,0405566381;"Badia-Miró";"Agrario";NA;582474
"Biobio";1908;"Industria";28093,043232538;"Badia-Miró";"Industria";NA;582474
"Biobio";1908;"Minería";39370,5346473917;"Badia-Miró";"Minería";NA;582474
"Biobio";1908;"Servicios";150475,764595497;"Badia-Miró";"Servicios";NA;582474
"Biobio";1909;"Agrario";46466,9949275315;"Badia-Miró";"Agrario";NA;585658
"Biobio";1909;"Industria";29931,778732092;"Badia-Miró";"Industria";NA;585658
"Biobio";1909;"Minería";37742,2449872647;"Badia-Miró";"Minería";NA;585658
"Biobio";1909;"Servicios";148033,866826457;"Badia-Miró";"Servicios";NA;585658
"Biobio";1910;"Agrario";50449,5857931715;"Badia-Miró";"Agrario";NA;588842
"Biobio";1910;"Industria";31456,7915271888;"Badia-Miró";"Industria";NA;588842
"Biobio";1910;"Minería";45255,5722203956;"Badia-Miró";"Minería";NA;588842
"Biobio";1910;"Servicios";164106,396065657;"Badia-Miró";"Servicios";NA;588842
"Biobio";1911;"Agrario";49000,5494410419;"Badia-Miró";"Agrario";NA;592026
"Biobio";1911;"Industria";32181,086668573;"Badia-Miró";"Industria";NA;592026
"Biobio";1911;"Minería";41460,8576941307;"Badia-Miró";"Minería";NA;592026
"Biobio";1911;"Servicios";155515,368829248;"Badia-Miró";"Servicios";NA;592026
"Biobio";1912;"Agrario";57443,4853626323;"Badia-Miró";"Agrario";NA;595210
"Biobio";1912;"Industria";30555,4965887981;"Badia-Miró";"Industria";NA;595210
"Biobio";1912;"Minería";50892,0171105535;"Badia-Miró";"Minería";NA;595210
"Biobio";1912;"Servicios";158020,30951234;"Badia-Miró";"Servicios";NA;595210
"Biobio";1913;"Agrario";62208,731684766;"Badia-Miró";"Agrario";NA;598394
"Biobio";1913;"Industria";29538,2065223764;"Badia-Miró";"Industria";NA;598394
"Biobio";1913;"Minería";47593,6942152844;"Badia-Miró";"Minería";NA;598394
"Biobio";1913;"Servicios";156099,870544968;"Badia-Miró";"Servicios";NA;598394
"Biobio";1914;"Agrario";57059,7516685377;"Badia-Miró";"Agrario";NA;601577
"Biobio";1914;"Industria";20614,8109862487;"Badia-Miró";"Industria";NA;601577
"Biobio";1914;"Minería";40583,6315914394;"Badia-Miró";"Minería";NA;601577
"Biobio";1914;"Servicios";127754,897839392;"Badia-Miró";"Servicios";NA;601577
"Biobio";1915;"Agrario";62268,4676989143;"Badia-Miró";"Agrario";NA;604761
"Biobio";1915;"Industria";22116,6722676066;"Badia-Miró";"Industria";NA;604761
"Biobio";1915;"Minería";44680,9880086743;"Badia-Miró";"Minería";NA;604761
"Biobio";1915;"Servicios";127187,167013426;"Badia-Miró";"Servicios";NA;604761
"Biobio";1916;"Agrario";60685,3012202779;"Badia-Miró";"Agrario";NA;607945
"Biobio";1916;"Industria";25033,044466818;"Badia-Miró";"Industria";NA;607945
"Biobio";1916;"Minería";54188,5480835631;"Badia-Miró";"Minería";NA;607945
"Biobio";1916;"Servicios";144513,431085715;"Badia-Miró";"Servicios";NA;607945
"Biobio";1917;"Agrario";60175,2215343352;"Badia-Miró";"Agrario";NA;611129
"Biobio";1917;"Industria";26098,2383250537;"Badia-Miró";"Industria";NA;611129
"Biobio";1917;"Minería";57628,9196695366;"Badia-Miró";"Minería";NA;611129
"Biobio";1917;"Servicios";144366,597879181;"Badia-Miró";"Servicios";NA;611129
"Biobio";1918;"Agrario";61568,1457873631;"Badia-Miró";"Agrario";NA;614313
"Biobio";1918;"Industria";27771,1331815945;"Badia-Miró";"Industria";NA;614313
"Biobio";1918;"Minería";55925,100310058;"Badia-Miró";"Minería";NA;614313
"Biobio";1918;"Servicios";146846,252947603;"Badia-Miró";"Servicios";NA;614313
"Biobio";1919;"Agrario";59581,7631079724;"Badia-Miró";"Agrario";NA;617497
"Biobio";1919;"Industria";27079,6495055958;"Badia-Miró";"Industria";NA;617497
"Biobio";1919;"Minería";54062,0467647321;"Badia-Miró";"Minería";NA;617497
"Biobio";1919;"Servicios";134155,463256824;"Badia-Miró";"Servicios";NA;617497
"Biobio";1920;"Agrario";56711,4618009866;"Badia-Miró";"Agrario";620681;620681
"Biobio";1920;"Industria";25333,1636743265;"Badia-Miró";"Industria";620681;620681
"Biobio";1920;"Minería";37900,226556207;"Badia-Miró";"Minería";620681;620681
"Biobio";1920;"Servicios";153912,883416359;"Badia-Miró";"Servicios";620681;620681
"Biobio";1921;"Agrario";62180,2306248484;"Badia-Miró";"Agrario";NA;626090
"Biobio";1921;"Industria";25267,2603014057;"Badia-Miró";"Industria";NA;626090
"Biobio";1921;"Minería";44664,7985408582;"Badia-Miró";"Minería";NA;626090
"Biobio";1921;"Servicios";141547,128332037;"Badia-Miró";"Servicios";NA;626090
"Biobio";1922;"Agrario";63225,9448037313;"Badia-Miró";"Agrario";NA;631500
"Biobio";1922;"Industria";25614,4544551888;"Badia-Miró";"Industria";NA;631500
"Biobio";1922;"Minería";35491,4802753194;"Badia-Miró";"Minería";NA;631500
"Biobio";1922;"Servicios";146812,629606484;"Badia-Miró";"Servicios";NA;631500
"Biobio";1923;"Agrario";65075,5054406618;"Badia-Miró";"Agrario";NA;636909
"Biobio";1923;"Industria";27575,1567962683;"Badia-Miró";"Industria";NA;636909
"Biobio";1923;"Minería";40859,2626844752;"Badia-Miró";"Minería";NA;636909
"Biobio";1923;"Servicios";169227,178804302;"Badia-Miró";"Servicios";NA;636909
"Biobio";1924;"Agrario";63859,8177906697;"Badia-Miró";"Agrario";NA;642319
"Biobio";1924;"Industria";26700,3750035143;"Badia-Miró";"Industria";NA;642319
"Biobio";1924;"Minería";54985,2481658815;"Badia-Miró";"Minería";NA;642319
"Biobio";1924;"Servicios";179590,066787054;"Badia-Miró";"Servicios";NA;642319
"Biobio";1925;"Agrario";58292,8897644987;"Badia-Miró";"Agrario";NA;647728
"Biobio";1925;"Industria";27678,9595614907;"Badia-Miró";"Industria";NA;647728
"Biobio";1925;"Minería";53487,6685713719;"Badia-Miró";"Minería";NA;647728
"Biobio";1925;"Servicios";191058,393726358;"Badia-Miró";"Servicios";NA;647728
"Biobio";1926;"Agrario";60320,9973599597;"Badia-Miró";"Agrario";NA;653137
"Biobio";1926;"Industria";24468,4534900533;"Badia-Miró";"Industria";NA;653137
"Biobio";1926;"Minería";52331,8771416696;"Badia-Miró";"Minería";NA;653137
"Biobio";1926;"Servicios";173802,001752305;"Badia-Miró";"Servicios";NA;653137
"Biobio";1927;"Agrario";62841,8205270196;"Badia-Miró";"Agrario";NA;658547
"Biobio";1927;"Industria";22768,7105684926;"Badia-Miró";"Industria";NA;658547
"Biobio";1927;"Minería";55514,5077425242;"Badia-Miró";"Minería";NA;658547
"Biobio";1927;"Servicios";170336,533822747;"Badia-Miró";"Servicios";NA;658547
"Biobio";1928;"Agrario";75051,7423105881;"Badia-Miró";"Agrario";NA;663956
"Biobio";1928;"Industria";22935,512576299;"Badia-Miró";"Industria";NA;663956
"Biobio";1928;"Minería";47738,8236098838;"Badia-Miró";"Minería";NA;663956
"Biobio";1928;"Servicios";192354,227776265;"Badia-Miró";"Servicios";NA;663956
"Biobio";1929;"Agrario";66823,4843882037;"Badia-Miró";"Agrario";NA;669366
"Biobio";1929;"Industria";25789,8590396495;"Badia-Miró";"Industria";NA;669366
"Biobio";1929;"Minería";54966,4954853912;"Badia-Miró";"Minería";NA;669366
"Biobio";1929;"Servicios";205088,727088564;"Badia-Miró";"Servicios";NA;669366
"Biobio";1930;"Agrario";56021,4275759486;"Badia-Miró";"Agrario";674775;674775
"Biobio";1930;"Industria";25263,5066498948;"Badia-Miró";"Industria";674775;674775
"Biobio";1930;"Minería";52166,7173857962;"Badia-Miró";"Minería";674775;674775
"Biobio";1930;"Servicios";178156,981860842;"Badia-Miró";"Servicios";674775;674775
"Biobio";1931;"Agrario";44921,0599111411;"Badia-Miró";"Agrario";NA;681782
"Biobio";1931;"Industria";21130,3684485891;"Badia-Miró";"Industria";NA;681782
"Biobio";1931;"Minería";39323,9988915629;"Badia-Miró";"Minería";NA;681782
"Biobio";1931;"Servicios";143447,547859394;"Badia-Miró";"Servicios";NA;681782
"Biobio";1932;"Agrario";37145,7795535533;"Badia-Miró";"Agrario";NA;688789
"Biobio";1932;"Industria";22006,2376469476;"Badia-Miró";"Industria";NA;688789
"Biobio";1932;"Minería";38193,3092061924;"Badia-Miró";"Minería";NA;688789
"Biobio";1932;"Servicios";125637,244947304;"Badia-Miró";"Servicios";NA;688789
"Biobio";1933;"Agrario";39024,2327482977;"Badia-Miró";"Agrario";NA;695796
"Biobio";1933;"Industria";25524,6963374947;"Badia-Miró";"Industria";NA;695796
"Biobio";1933;"Minería";55106,1353407591;"Badia-Miró";"Minería";NA;695796
"Biobio";1933;"Servicios";156169,135026352;"Badia-Miró";"Servicios";NA;695796
"Biobio";1934;"Agrario";34176,7468307764;"Badia-Miró";"Agrario";NA;702803
"Biobio";1934;"Industria";29759,923227529;"Badia-Miró";"Industria";NA;702803
"Biobio";1934;"Minería";66221,0757804149;"Badia-Miró";"Minería";NA;702803
"Biobio";1934;"Servicios";179791,70647057;"Badia-Miró";"Servicios";NA;702803
"Biobio";1935;"Agrario";22089,7752075958;"Badia-Miró";"Agrario";NA;709810
"Biobio";1935;"Industria";34557,8647422257;"Badia-Miró";"Industria";NA;709810
"Biobio";1935;"Minería";74577,7063857183;"Badia-Miró";"Minería";NA;709810
"Biobio";1935;"Servicios";190223,54524745;"Badia-Miró";"Servicios";NA;709810
"Biobio";1936;"Agrario";102616,039209444;"Badia-Miró";"Agrario";NA;716817
"Biobio";1936;"Industria";37630,6486931403;"Badia-Miró";"Industria";NA;716817
"Biobio";1936;"Minería";87176,1792695865;"Badia-Miró";"Minería";NA;716817
"Biobio";1936;"Servicios";200214,121117463;"Badia-Miró";"Servicios";NA;716817
"Biobio";1937;"Agrario";105513,788810117;"Badia-Miró";"Agrario";NA;723824
"Biobio";1937;"Industria";40824,5970916955;"Badia-Miró";"Industria";NA;723824
"Biobio";1937;"Minería";126911,122332899;"Badia-Miró";"Minería";NA;723824
"Biobio";1937;"Servicios";219015,168723198;"Badia-Miró";"Servicios";NA;723824
"Biobio";1938;"Agrario";108006,589895965;"Badia-Miró";"Agrario";NA;730831
"Biobio";1938;"Industria";41822,9944579329;"Badia-Miró";"Industria";NA;730831
"Biobio";1938;"Minería";207383,823768371;"Badia-Miró";"Minería";NA;730831
"Biobio";1938;"Servicios";227237,356958027;"Badia-Miró";"Servicios";NA;730831
"Biobio";1939;"Agrario";108641,451768939;"Badia-Miró";"Agrario";NA;737838
"Biobio";1939;"Industria";42055,7462838454;"Badia-Miró";"Industria";NA;737838
"Biobio";1939;"Minería";67771,5265950786;"Badia-Miró";"Minería";NA;737838
"Biobio";1939;"Servicios";231228,132251254;"Badia-Miró";"Servicios";NA;737838
"Biobio";1940;"Agrario";99938,6248209411;"Badia-Miró";"Agrario";744845;744845
"Biobio";1940;"Industria";47939,5003041484;"Badia-Miró";"Industria";744845;744845
"Biobio";1940;"Minería";70835,1377125996;"Badia-Miró";"Minería";744845;744845
"Biobio";1940;"Servicios";238474,423276868;"Badia-Miró";"Servicios";744845;744845
"Biobio";1941;"Agrario";90427,5849428407;"Badia-Miró";"Agrario";NA;755565
"Biobio";1941;"Industria";64833,8674527323;"Badia-Miró";"Industria";NA;755565
"Biobio";1941;"Minería";77468,310646883;"Badia-Miró";"Minería";NA;755565
"Biobio";1941;"Servicios";206438,832641259;"Badia-Miró";"Servicios";NA;755565
"Biobio";1942;"Agrario";92899,8600449277;"Badia-Miró";"Agrario";NA;766286
"Biobio";1942;"Industria";61352,7249672492;"Badia-Miró";"Industria";NA;766286
"Biobio";1942;"Minería";71909,2071679961;"Badia-Miró";"Minería";NA;766286
"Biobio";1942;"Servicios";233897,95206877;"Badia-Miró";"Servicios";NA;766286
"Biobio";1943;"Agrario";103508,969757241;"Badia-Miró";"Agrario";NA;777006
"Biobio";1943;"Industria";70450,8588977816;"Badia-Miró";"Industria";NA;777006
"Biobio";1943;"Minería";80078,5973713696;"Badia-Miró";"Minería";NA;777006
"Biobio";1943;"Servicios";225484,032956132;"Badia-Miró";"Servicios";NA;777006
"Biobio";1944;"Agrario";108065,161678342;"Badia-Miró";"Agrario";NA;787726
"Biobio";1944;"Industria";68637,9359385458;"Badia-Miró";"Industria";NA;787726
"Biobio";1944;"Minería";83787,2548940165;"Badia-Miró";"Minería";NA;787726
"Biobio";1944;"Servicios";235003,046405931;"Badia-Miró";"Servicios";NA;787726
"Biobio";1945;"Agrario";94553,8438497384;"Badia-Miró";"Agrario";NA;798447
"Biobio";1945;"Industria";68540,3155336276;"Badia-Miró";"Industria";NA;798447
"Biobio";1945;"Minería";68023,2427004643;"Badia-Miró";"Minería";NA;798447
"Biobio";1945;"Servicios";281503,3121075;"Badia-Miró";"Servicios";NA;798447
"Biobio";1946;"Agrario";110616,651710575;"Badia-Miró";"Agrario";NA;809167
"Biobio";1946;"Industria";68635,1163329904;"Badia-Miró";"Industria";NA;809167
"Biobio";1946;"Minería";80051,0720707601;"Badia-Miró";"Minería";NA;809167
"Biobio";1946;"Servicios";302159,880847873;"Badia-Miró";"Servicios";NA;809167
"Biobio";1947;"Agrario";91643,866681266;"Badia-Miró";"Agrario";NA;819887
"Biobio";1947;"Industria";67404,2194586282;"Badia-Miró";"Industria";NA;819887
"Biobio";1947;"Minería";68045,4353265993;"Badia-Miró";"Minería";NA;819887
"Biobio";1947;"Servicios";264724,990853725;"Badia-Miró";"Servicios";NA;819887
"Biobio";1948;"Agrario";110667,157673413;"Badia-Miró";"Agrario";NA;830608
"Biobio";1948;"Industria";79208,7051798437;"Badia-Miró";"Industria";NA;830608
"Biobio";1948;"Minería";88122,6039739675;"Badia-Miró";"Minería";NA;830608
"Biobio";1948;"Servicios";300192,809029468;"Badia-Miró";"Servicios";NA;830608
"Biobio";1949;"Agrario";110569,300703917;"Badia-Miró";"Agrario";NA;841328
"Biobio";1949;"Industria";87571,7097643634;"Badia-Miró";"Industria";NA;841328
"Biobio";1949;"Minería";85488,5141657267;"Badia-Miró";"Minería";NA;841328
"Biobio";1949;"Servicios";280833,413178217;"Badia-Miró";"Servicios";NA;841328
"Biobio";1950;"Agrario";109152,419055186;"Badia-Miró";"Agrario";NA;852048
"Biobio";1950;"Industria";95921,4803928623;"Badia-Miró";"Industria";NA;852048
"Biobio";1950;"Minería";83255,1977194708;"Badia-Miró";"Minería";NA;852048
"Biobio";1950;"Servicios";315632,009345358;"Badia-Miró";"Servicios";NA;852048
"Biobio";1951;"Agrario";96126,5352636618;"Badia-Miró";"Agrario";NA;862769
"Biobio";1951;"Industria";100302,24805718;"Badia-Miró";"Industria";NA;862769
"Biobio";1951;"Minería";92467,2720698556;"Badia-Miró";"Minería";NA;862769
"Biobio";1951;"Servicios";331806,718120403;"Badia-Miró";"Servicios";NA;862769
"Biobio";1952;"Agrario";102952,059636429;"Badia-Miró";"Agrario";873489;873489
"Biobio";1952;"Industria";110573,947052907;"Badia-Miró";"Industria";873489;873489
"Biobio";1952;"Minería";98772,7471812976;"Badia-Miró";"Minería";873489;873489
"Biobio";1952;"Servicios";368841,393473403;"Badia-Miró";"Servicios";873489;873489
"Biobio";1953;"Agrario";104221,206550536;"Badia-Miró";"Agrario";NA;899715
"Biobio";1953;"Industria";133569,877687648;"Badia-Miró";"Industria";NA;899715
"Biobio";1953;"Minería";90396,9205492235;"Badia-Miró";"Minería";NA;899715
"Biobio";1953;"Servicios";411064,8551886;"Badia-Miró";"Servicios";NA;899715
"Biobio";1954;"Agrario";103576,503049558;"Badia-Miró";"Agrario";NA;925942
"Biobio";1954;"Industria";158096,544960799;"Badia-Miró";"Industria";NA;925942
"Biobio";1954;"Minería";79106,8950603589;"Badia-Miró";"Minería";NA;925942
"Biobio";1954;"Servicios";376433,115139676;"Badia-Miró";"Servicios";NA;925942
"Biobio";1955;"Agrario";106757,233433585;"Badia-Miró";"Agrario";NA;952168
"Biobio";1955;"Industria";169782,992464301;"Badia-Miró";"Industria";NA;952168
"Biobio";1955;"Minería";82360,4981959584;"Badia-Miró";"Minería";NA;952168
"Biobio";1955;"Servicios";392280,996338317;"Badia-Miró";"Servicios";NA;952168
"Biobio";1956;"Agrario";114546,584783286;"Badia-Miró";"Agrario";NA;978394
"Biobio";1956;"Industria";172973,094270716;"Badia-Miró";"Industria";NA;978394
"Biobio";1956;"Minería";64699,1687098601;"Badia-Miró";"Minería";NA;978394
"Biobio";1956;"Servicios";424086,251408824;"Badia-Miró";"Servicios";NA;978394
"Biobio";1957;"Agrario";112816,101895315;"Badia-Miró";"Agrario";NA;1004621
"Biobio";1957;"Industria";197416,630154457;"Badia-Miró";"Industria";NA;1004621
"Biobio";1957;"Minería";62021,7733495491;"Badia-Miró";"Minería";NA;1004621
"Biobio";1957;"Servicios";478993,145191609;"Badia-Miró";"Servicios";NA;1004621
"Biobio";1958;"Agrario";124456,014000357;"Badia-Miró";"Agrario";NA;1030847
"Biobio";1958;"Industria";196666,11006346;"Badia-Miró";"Industria";NA;1030847
"Biobio";1958;"Minería";59491,2914054745;"Badia-Miró";"Minería";NA;1030847
"Biobio";1958;"Servicios";522460,435267663;"Badia-Miró";"Servicios";NA;1030847
"Biobio";1959;"Agrario";125952,836352213;"Badia-Miró";"Agrario";NA;1057074
"Biobio";1959;"Industria";210698,651972446;"Badia-Miró";"Industria";NA;1057074
"Biobio";1959;"Minería";56925,4388287275;"Badia-Miró";"Minería";NA;1057074
"Biobio";1959;"Servicios";462696,506435097;"Badia-Miró";"Servicios";NA;1057074
"Biobio";1960;"Agrario";112628,97108516;"Badia-Miró";"Agrario";1083300;1083300
"Biobio";1960;"Industria";237415,564755079;"Badia-Miró";"Industria";1083300;1083300
"Biobio";1960;"Minería";35540,5817325094;"Badia-Miró";"Minería";1083300;1083300
"Biobio";1960;"Servicios";513188,94871485;"Badia-Miró";"Servicios";1083300;1083300
"Biobio";1961;"Agrario";110424,594855509;"Badia-Miró";"Agrario";NA;1100360
"Biobio";1961;"Industria";262847,416490654;"Badia-Miró";"Industria";NA;1100360
"Biobio";1961;"Minería";16723,2136832445;"Badia-Miró";"Minería";NA;1100360
"Biobio";1961;"Servicios";532175,495637424;"Badia-Miró";"Servicios";NA;1100360
"Biobio";1962;"Agrario";105259,437231182;"Badia-Miró";"Agrario";NA;1117420
"Biobio";1962;"Industria";296356,679400015;"Badia-Miró";"Industria";NA;1117420
"Biobio";1962;"Minería";59352,3090776291;"Badia-Miró";"Minería";NA;1117420
"Biobio";1962;"Servicios";549538,922918554;"Badia-Miró";"Servicios";NA;1117420
"Biobio";1963;"Agrario";111644,361799228;"Badia-Miró";"Agrario";NA;1134480
"Biobio";1963;"Industria";317226,703084875;"Badia-Miró";"Industria";NA;1134480
"Biobio";1963;"Minería";28261,4467037449;"Badia-Miró";"Minería";NA;1134480
"Biobio";1963;"Servicios";593490,229005696;"Badia-Miró";"Servicios";NA;1134480
"Biobio";1964;"Agrario";112876,720522642;"Badia-Miró";"Agrario";NA;1151540
"Biobio";1964;"Industria";343165,93282842;"Badia-Miró";"Industria";NA;1151540
"Biobio";1964;"Minería";38043,4844448799;"Badia-Miró";"Minería";NA;1151540
"Biobio";1964;"Servicios";595880,17707628;"Badia-Miró";"Servicios";NA;1151540
"Biobio";1965;"Agrario";113931,7162149;"Badia-Miró";"Agrario";NA;1168600
"Biobio";1965;"Industria";368739,025748235;"Badia-Miró";"Industria";NA;1168600
"Biobio";1965;"Minería";31486,8813517112;"Badia-Miró";"Minería";NA;1168600
"Biobio";1965;"Servicios";601310,432849159;"Badia-Miró";"Servicios";NA;1168600
"Biobio";1966;"Agrario";137472,037016075;"Badia-Miró";"Agrario";NA;1185660
"Biobio";1966;"Industria";427061,365453567;"Badia-Miró";"Industria";NA;1185660
"Biobio";1966;"Minería";32403,2894184887;"Badia-Miró";"Minería";NA;1185660
"Biobio";1966;"Servicios";663982,562769305;"Badia-Miró";"Servicios";NA;1185660
"Biobio";1967;"Agrario";140995,452366555;"Badia-Miró";"Agrario";NA;1202720
"Biobio";1967;"Industria";451716,128458541;"Badia-Miró";"Industria";NA;1202720
"Biobio";1967;"Minería";30232,4571215447;"Badia-Miró";"Minería";NA;1202720
"Biobio";1967;"Servicios";686725,263332878;"Badia-Miró";"Servicios";NA;1202720
"Biobio";1968;"Agrario";147867,562360649;"Badia-Miró";"Agrario";NA;1219780
"Biobio";1968;"Industria";466342,783552488;"Badia-Miró";"Industria";NA;1219780
"Biobio";1968;"Minería";34710,5364238319;"Badia-Miró";"Minería";NA;1219780
"Biobio";1968;"Servicios";708936,672935295;"Badia-Miró";"Servicios";NA;1219780
"Biobio";1969;"Agrario";130217,407151169;"Badia-Miró";"Agrario";NA;1236840
"Biobio";1969;"Industria";478859,985453773;"Badia-Miró";"Industria";NA;1236840
"Biobio";1969;"Minería";38813,8114163657;"Badia-Miró";"Minería";NA;1236840
"Biobio";1969;"Servicios";751328,136180469;"Badia-Miró";"Servicios";NA;1236840
"Biobio";1970;"Agrario";134130,404047113;"Badia-Miró";"Agrario";1253900;1253900
"Biobio";1970;"Industria";488338,811586317;"Badia-Miró";"Industria";1253900;1253900
"Biobio";1970;"Minería";31571,1649683923;"Badia-Miró";"Minería";1253900;1253900
"Biobio";1970;"Servicios";756662,731270896;"Badia-Miró";"Servicios";1253900;1253900
"Biobio";1971;"Agrario";132415,86522701;"Badia-Miró";"Agrario";NA;1275983
"Biobio";1971;"Industria";554640,908882115;"Badia-Miró";"Industria";NA;1275983
"Biobio";1971;"Minería";36211,3272111975;"Badia-Miró";"Minería";NA;1275983
"Biobio";1971;"Servicios";819788,641216557;"Badia-Miró";"Servicios";NA;1275983
"Biobio";1972;"Agrario";121173,464891663;"Badia-Miró";"Agrario";NA;1298067
"Biobio";1972;"Industria";567046,218740111;"Badia-Miró";"Industria";NA;1298067
"Biobio";1972;"Minería";34797,4726356606;"Badia-Miró";"Minería";NA;1298067
"Biobio";1972;"Servicios";805501,904447509;"Badia-Miró";"Servicios";NA;1298067
"Biobio";1973;"Agrario";108879,532309815;"Badia-Miró";"Agrario";NA;1320150
"Biobio";1973;"Industria";523222,10010865;"Badia-Miró";"Industria";NA;1320150
"Biobio";1973;"Minería";33753,7489404101;"Badia-Miró";"Minería";NA;1320150
"Biobio";1973;"Servicios";767218,46879958;"Badia-Miró";"Servicios";NA;1320150
"Coquimbo";1888;"Agrario";3799,90092820967;"Badia-Miró";"Agrario";NA;186139
"Coquimbo";1888;"Industria";0;"Badia-Miró";"Industria";NA;186139
"Coquimbo";1888;"Minería";0;"Badia-Miró";"Minería";NA;186139
"Coquimbo";1888;"Servicios";41725,1354152451;"Badia-Miró";"Servicios";NA;186139
"Coquimbo";1889;"Agrario";3302,60460675816;"Badia-Miró";"Agrario";NA;184610
"Coquimbo";1889;"Industria";14,9177043946853;"Badia-Miró";"Industria";NA;184610
"Coquimbo";1889;"Minería";0;"Badia-Miró";"Minería";NA;184610
"Coquimbo";1889;"Servicios";42112,7307516892;"Badia-Miró";"Servicios";NA;184610
"Coquimbo";1890;"Agrario";3409,0574868391;"Badia-Miró";"Agrario";NA;183081
"Coquimbo";1890;"Industria";19,5594973841096;"Badia-Miró";"Industria";NA;183081
"Coquimbo";1890;"Minería";0;"Badia-Miró";"Minería";NA;183081
"Coquimbo";1890;"Servicios";44071,4880147939;"Badia-Miró";"Servicios";NA;183081
"Coquimbo";1891;"Agrario";4345,45242690734;"Badia-Miró";"Agrario";NA;181552
"Coquimbo";1891;"Industria";25,5010270752181;"Badia-Miró";"Industria";NA;181552
"Coquimbo";1891;"Minería";0;"Badia-Miró";"Minería";NA;181552
"Coquimbo";1891;"Servicios";48406,944879562;"Badia-Miró";"Servicios";NA;181552
"Coquimbo";1892;"Agrario";5277,7649612863;"Badia-Miró";"Agrario";NA;180023
"Coquimbo";1892;"Industria";33,0965125482235;"Badia-Miró";"Industria";NA;180023
"Coquimbo";1892;"Minería";0;"Badia-Miró";"Minería";NA;180023
"Coquimbo";1892;"Servicios";44953,8667954791;"Badia-Miró";"Servicios";NA;180023
"Coquimbo";1893;"Agrario";5647,96733979069;"Badia-Miró";"Agrario";NA;178493
"Coquimbo";1893;"Industria";42,793480919031;"Badia-Miró";"Industria";NA;178493
"Coquimbo";1893;"Minería";0;"Badia-Miró";"Minería";NA;178493
"Coquimbo";1893;"Servicios";44923,9263237891;"Badia-Miró";"Servicios";NA;178493
"Coquimbo";1894;"Agrario";4372,67421254309;"Badia-Miró";"Agrario";NA;176964
"Coquimbo";1894;"Industria";55,1493459858158;"Badia-Miró";"Industria";NA;176964
"Coquimbo";1894;"Minería";0;"Badia-Miró";"Minería";NA;176964
"Coquimbo";1894;"Servicios";43146,0364006099;"Badia-Miró";"Servicios";NA;176964
"Coquimbo";1895;"Agrario";4914,35590289144;"Badia-Miró";"Agrario";175435;175435
"Coquimbo";1895;"Industria";70,8546230406433;"Badia-Miró";"Industria";175435;175435
"Coquimbo";1895;"Minería";0;"Badia-Miró";"Minería";175435;175435
"Coquimbo";1895;"Servicios";44885,6263213674;"Badia-Miró";"Servicios";175435;175435
"Coquimbo";1896;"Agrario";4696,86658138197;"Badia-Miró";"Agrario";NA;176721
"Coquimbo";1896;"Industria";90,7624128870177;"Badia-Miró";"Industria";NA;176721
"Coquimbo";1896;"Minería";0;"Badia-Miró";"Minería";NA;176721
"Coquimbo";1896;"Servicios";43987,6492007641;"Badia-Miró";"Servicios";NA;176721
"Coquimbo";1897;"Agrario";5150,66377928786;"Badia-Miró";"Agrario";NA;178007
"Coquimbo";1897;"Industria";115,927919124401;"Badia-Miró";"Industria";NA;178007
"Coquimbo";1897;"Minería";0;"Badia-Miró";"Minería";NA;178007
"Coquimbo";1897;"Servicios";40098,5750478287;"Badia-Miró";"Servicios";NA;178007
"Coquimbo";1898;"Agrario";5543,30813450538;"Badia-Miró";"Agrario";NA;179293
"Coquimbo";1898;"Industria";147,678892796946;"Badia-Miró";"Industria";NA;179293
"Coquimbo";1898;"Minería";0;"Badia-Miró";"Minería";NA;179293
"Coquimbo";1898;"Servicios";42388,7169739346;"Badia-Miró";"Servicios";NA;179293
"Coquimbo";1899;"Agrario";5269,64558039995;"Badia-Miró";"Agrario";NA;180579
"Coquimbo";1899;"Industria";187,726553675953;"Badia-Miró";"Industria";NA;180579
"Coquimbo";1899;"Minería";16374,584550187;"Badia-Miró";"Minería";NA;180579
"Coquimbo";1899;"Servicios";40379,5237613011;"Badia-Miró";"Servicios";NA;180579
"Coquimbo";1900;"Agrario";4555,67155015088;"Badia-Miró";"Agrario";NA;181865
"Coquimbo";1900;"Industria";238,344323804051;"Badia-Miró";"Industria";NA;181865
"Coquimbo";1900;"Minería";18555,7081624438;"Badia-Miró";"Minería";NA;181865
"Coquimbo";1900;"Servicios";37288,6037763034;"Badia-Miró";"Servicios";NA;181865
"Coquimbo";1901;"Agrario";5158,7140853811;"Badia-Miró";"Agrario";NA;183151
"Coquimbo";1901;"Industria";302,652509717829;"Badia-Miró";"Industria";NA;183151
"Coquimbo";1901;"Minería";16123,4684807269;"Badia-Miró";"Minería";NA;183151
"Coquimbo";1901;"Servicios";37375,7945645507;"Badia-Miró";"Servicios";NA;183151
"Coquimbo";1902;"Agrario";5733,00490162285;"Badia-Miró";"Agrario";NA;184437
"Coquimbo";1902;"Industria";385,040647632325;"Badia-Miró";"Industria";NA;184437
"Coquimbo";1902;"Minería";12467,5830951398;"Badia-Miró";"Minería";NA;184437
"Coquimbo";1902;"Servicios";37107,5876666072;"Badia-Miró";"Servicios";NA;184437
"Coquimbo";1903;"Agrario";4505,23869111609;"Badia-Miró";"Agrario";NA;185723
